代碼,商品,新聞內容,日期
2916,滿心,滿心、特力布新局 拚下半年恢復成長,2020/5/25
3010,華立,華立攜天力 跨足風電,2020/5/25
3037,欣興,花旗看未來一年高點10200點 喊進12檔,2020/5/25
3312,弘憶股,弘憶股迎急單 動能不墜,2020/5/25
3346,麗清,陸車市回溫 零組件廠麗清、廣華-KY受惠,2020/5/25
3413,京鼎,鴻海帶頭 搶設備去美化商機,2020/5/25
3481,群創,電視面板價 6月面臨現金成本保衛戰,2020/5/25
3515,華擎,華擎 業績將逐季成長,2020/5/25
3665,貿聯-KY,大摩評特斯拉 像20年前的蘋果,2020/5/25
3711,日月光投控,花旗看未來一年高點10200點 喊進12檔,2020/5/25
3711,日月光投控,張虔生 看好SiP、扇出型封裝,2020/5/25
3711,日月光投控,新AirPods 修正竊聽疑慮,2020/5/25
4147,中裕,花旗看未來一年高點10200點 喊進12檔,2020/5/25
4510,高鋒,工具機谷底已過 Q2營運喊衝,2020/5/25
4513,福裕,工具機谷底已過 Q2營運喊衝,2020/5/25
4526,東台,工具機谷底已過 Q2營運喊衝,2020/5/25
4533,協易機,工具機谷底已過 Q2營運喊衝,2020/5/25
4540,全球傳動,工具機谷底已過 Q2營運喊衝,2020/5/25
4563,百德,工具機谷底已過 Q2營運喊衝,2020/5/25
4938,和碩,蘋果推智慧眼鏡 廣達、和碩代工組裝機會高,2020/5/25
4966,譜瑞-KY,譜瑞-KY出貨放量 營運戰新高,2020/5/25
5493,三聯,鴻海帶頭 搶設備去美化商機,2020/5/25
6138,茂達,茂達 Q2營收拚增雙位數,2020/5/25
6196,帆宣,鴻海帶頭 搶設備去美化商機,2020/5/25
6414,樺漢,花旗看未來一年高點10200點 喊進12檔,2020/5/25
6462,神盾,神盾 傳聯手抖音研發AI晶片,2020/5/25
6504,南六,口罩出口可望鬆綁 南六、康那香受惠,2020/5/25
6532,瑞耘,鴻海帶頭 搶設備去美化商機,2020/5/25
6609,瀧澤科,工具機谷底已過 Q2營運喊衝,2020/5/25
6667,信紘科,鴻海帶頭 搶設備去美化商機,2020/5/25
6669,緯穎,花旗看未來一年高點10200點 喊進12檔,2020/5/25
8341,日友,花旗看未來一年高點10200點 喊進12檔,2020/5/25
8349,恒耀,鋼市漸入佳境 類股報喜,2020/5/25
8406,金可-KY,花旗看未來一年高點10200點 喊進12檔,2020/5/25
9917,中保科,宅經濟起飛 中保科、新保成長樂觀,2020/5/25
9919,康那香,口罩出口可望鬆綁 南六、康那香受惠,2020/5/25
9925,新保,宅經濟起飛 中保科、新保成長樂觀,2020/5/25
4117,普生,普生 新冠試劑銷印度,2020/5/25
1264,德麥,德麥結盟陸企 衝刺市占,2020/5/22
1476,儒鴻,大摩 叫進儒鴻、豐泰、百和,2020/5/22
1762,中化生,中化生三大產品助攻 下半年有看頭,2020/5/22
2303,聯電,兩利基 聯電今年拚登峰,2020/5/22
2317,鴻海,鴻海對岸三廠區 擴大招工,2020/5/22
2362,藍天,藍天活化資產 獲利向上,2020/5/22
2383,台光電,CCL三雄跌深 內外資齊喊買,2020/5/22
3163,波若威,5G效應 波若威湧急單,2020/5/22
3260,威剛,記憶體兩年大多頭 即將引爆,2020/5/22
3669,圓展,視訊當道 圓展：Q2展望佳,2020/5/22
4555,氣立,氣立訂單滿手 第二季旺季超旺,2020/5/22
6196,帆宣,帆宣訂單創高 今年業績旺,2020/5/22
6213,聯茂,CCL三雄跌深 內外資齊喊買,2020/5/22
6274,台燿,CCL三雄跌深 內外資齊喊買,2020/5/22
6456,GIS-KY,GIS-KY 搶進蘋果5G手機鏈,2020/5/22
8069,元太,元太電子紙熱銷 訂單滿到9月,2020/5/22
9904,寶成,寶成大陸零售 下季回溫,2020/5/22
9910,豐泰,大摩 叫進儒鴻、豐泰、百和,2020/5/22
9938,百和,大摩 叫進儒鴻、豐泰、百和,2020/5/22
2002,中鋼,中鋼盤價看漲 類股受惠,2020/5/21
2014,中鴻,中鋼盤價看漲 類股受惠,2020/5/21
2031,新光鋼,中鋼盤價看漲 類股受惠,2020/5/21
2313,華通,蘋果新耳機 華通/宣德受惠,2020/5/21
2327,國巨,國巨 訂單能見度達三個月,2020/5/21
2330,台積電,小摩：5G iPhone單 三星沒份,2020/5/21
2367,燿華,蘋果新耳機 華通/宣德受惠,2020/5/21
2382,廣達,微軟Surface帶頭衝 供應鏈Q2出貨進補,2020/5/21
2404,漢唐,無塵室需求飆 漢唐旺到明年,2020/5/21
2449,京元電子,華為補庫存 京元電旺到Q3,2020/5/21
2603,長榮,貨櫃海運貨 6月大漲兩成,2020/5/21
2609,陽明,貨櫃海運貨 6月大漲兩成,2020/5/21
3081,聯亞,聯亞5G產品熱 客戶搶貨,2020/5/21
3374,精材,精材 下半年營收將明顯推升,2020/5/21
3706,神達,華為禁令效應 神達轉單來了,2020/5/21
4119,旭富,旭富 Q2將續強,2020/5/21
4938,和碩,微軟Surface帶頭衝 供應鏈Q2出貨進補,2020/5/21
5457,宣德,蘋果新耳機 華通/宣德受惠,2020/5/21
6138,茂達,茂達拉貨動能強 營收看旺,2020/5/21
6263,普萊德,普萊德衝鋒 毛利逆勢揚,2020/5/21
9136,巨騰-DR,微軟Surface帶頭衝 供應鏈Q2出貨進補,2020/5/21
6645,金萬林,金萬林 新冠試劑獲美認證,2020/5/21
1325,恆大,恆大犀利 4月賺贏Q1,2020/5/20
1402,遠東新,訂單回流 遠東新Q2喊衝,2020/5/20
1525,江申,陸廠報喜 江申營運逐季回神,2020/5/20
1590,亞德客-KY,亞德客-KY Q2超旺 營收可望季增逾六成,2020/5/20
1760,寶齡富錦,寶齡富錦 腎病新藥有斬獲,2020/5/20
1799,易威,美國製造擬擴及生技 台廠警戒,2020/5/20
2313,華通,華通/欣興Q2營運 可望兩位數成長,2020/5/20
2317,鴻海,鴻海攜手陸廠 攻智慧住宅,2020/5/20
2342,茂矽,茂矽Q2接單旺 拚虧轉盈,2020/5/20
2344,華邦電,陸廠趕囤貨 DRAM廠滿急單,2020/5/20
2408,南亞科,陸廠趕囤貨 DRAM廠滿急單,2020/5/20
3006,晶豪科,陸廠趕囤貨 DRAM廠滿急單,2020/5/20
3037,欣興,華通/欣興Q2營運 可望兩位數成長,2020/5/20
3038,全台,醫療面板夯 萬達光電/熒茂/全台Q2看旺,2020/5/20
3059,華晶科,華晶科奪大單 業績添動能,2020/5/20
3317,尼克森,尼克森 搶食5G、電動車有望,2020/5/20
3444,利機,利機 營收拚逐季向上,2020/5/20
4729,熒茂,醫療面板夯 萬達光電/熒茂/全台Q2看旺,2020/5/20
4938,和碩,鎧勝-KY Q2營運將強彈,2020/5/20
5220,萬達光電,醫療面板夯 萬達光電/熒茂/全台Q2看旺,2020/5/20
5264,鎧勝-KY,鎧勝-KY Q2營運將強彈,2020/5/20
5269,祥碩,信驊、祥碩 大啖去美化商機,2020/5/20
5274,信驊,信驊、祥碩 大啖去美化商機,2020/5/20
5274,信驊,華為禁令效應 信驊：會有轉單,2020/5/20
5493,三聯,三聯訂單滿手 本業看旺,2020/5/20
6223,旺矽,美系GPU 擁抱最先進製程有望,2020/5/20
6510,精測,美系GPU 擁抱最先進製程有望,2020/5/20
6541,泰福-KY,美國製造擬擴及生技 台廠警戒,2020/5/20
6613,朋億,朋億出擊 搶半導體擴產商機,2020/5/20
8081,致新,致新迎旺季 業績看增,2020/5/20
9941,裕融,裕融Q2迎轉機 4月獲利入佳境,2020/5/20
6515,穎崴,美系GPU 擁抱最先進製程有望,2020/5/20
2330,台積電,別再管華為了 台積電超前部署,2020/5/19
2337,旺宏,旺宏3D NAND 下半年量產,2020/5/19
2454,聯發科,華為去美化 聯發科受惠,2020/5/19
2454,聯發科,聯發科新5G晶片 紅米採用,2020/5/19
2849,安泰銀,上海商銀、安泰銀 首季「疫」外大賺,2020/5/19
3413,京鼎,京鼎喜訊連發 Q2營運續樂觀,2020/5/19
3443,創意,大陸加速自研晶片 創意/世芯-KY吃大單,2020/5/19
3533,嘉澤,嘉澤Q1優於預期 Q2拚續強,2020/5/19
3661,世芯-KY,大陸加速自研晶片 創意/世芯-KY吃大單,2020/5/19
4536,拓凱,拓凱出貨持穩 Q2營收拚季增10%,2020/5/19
4576,大銀微系統,大銀微系統訂單回流 Q2營運看俏,2020/5/19
4580,捷流閥業,捷流閥業 下半年動能強,2020/5/19
4755,三福化,出貨增溫 南寶、三福化營運衝,2020/5/19
4766,南寶,出貨增溫 南寶、三福化營運衝,2020/5/19
4966,譜瑞-KY,譜瑞-KY 今年EPS衝37元,2020/5/19
5478,智冠,手遊新作到 智冠營運添柴火,2020/5/19
5483,中美晶,中美晶有三道護城河 總座為股價叫屈,2020/5/19
5876,上海商銀,上海商銀、安泰銀 首季「疫」外大賺,2020/5/19
6505,台塑化,台塑化：存貨損失少了,2020/5/19
6533,晶心科,大陸加速自研晶片 創意/世芯-KY吃大單,2020/5/19
6643,M3,大陸加速自研晶片 創意/世芯-KY吃大單,2020/5/19
6667,信紘科,信紘科拚盈 優化訂單結構,2020/5/19
1536,和大,疫情趨緩 麗清/和大業績奮起,2020/5/18
1907,永豐餘,永豐餘 兩大事業擬上市,2020/5/18
2208,台船,台船新船進度順利 營運補,2020/5/18
2324,仁寶,NB噴發 五大代工廠出貨飆,2020/5/18
2353,宏碁,宏碁 奪百萬台Chromebook大單,2020/5/18
2356,英業達,NB噴發 五大代工廠出貨飆,2020/5/18
2368,金像電,陸拚5G基建 台系鏈獲追單,2020/5/18
2382,廣達,NB噴發 五大代工廠出貨飆,2020/5/18
2383,台光電,陸拚5G基建 台系鏈獲追單,2020/5/18
2454,聯發科,聯發科 5G新晶片將上秀,2020/5/18
3014,聯陽,訂單續湧 聯陽Q2營收季增拚雙位數,2020/5/18
3016,嘉晶,遠距GaN、SiC熱 漢磊/嘉晶吞補丸,2020/5/18
3176,基亞,三台廠肺炎檢測 獲FDA許可,2020/5/18
3231,緯創,NB噴發 五大代工廠出貨飆,2020/5/18
3346,麗清,疫情趨緩 麗清/和大業績奮起,2020/5/18
3587,閎康,閎康4月營收告捷 下半年續看旺,2020/5/18
3707,漢磊,遠距GaN、SiC熱 漢磊/嘉晶吞補丸,2020/5/18
4938,和碩,NB噴發 五大代工廠出貨飆,2020/5/18
5439,高技,高技Q1獲利 刷新同期紀錄,2020/5/18
6176,瑞儀,瑞儀 Q2營運大爆發,2020/5/18
6213,聯茂,陸拚5G基建 台系鏈獲追單,2020/5/18
6532,瑞耘,瑞耘 全年營運樂觀,2020/5/18
6591,動力-KY,動力-KY 下半年營運審慎樂觀,2020/5/18
9914,美利達,自行車雙雄 外資青睞,2020/5/18
9921,巨大,自行車雙雄 外資青睞,2020/5/18
4172,因華,授權里程金入帳 因華營運喊衝,2020/5/18
1210,大成,首季「疫」外告捷 大成大陸投資收益大成長,2020/5/15
1219,福壽,福壽Q1每股賺0.83元 後市看俏,2020/5/15
2327,國巨,國巨長約漲價 客戶搶著簽,2020/5/15
2345,智邦,思科財報優於預期 財測保守,2020/5/15
2376,技嘉,技嘉上季EPS 1.07元 優於預期,2020/5/15
2382,廣達,廣達 本季走出谷底,2020/5/15
2404,漢唐,漢唐上季EPS 3.91元 創同期新高,2020/5/15
2617,台航,台航、陽明 Q1獲利兩樣情,2020/5/15
3005,神基,受惠遞延效益 神基、茂訊有望先蹲後跳,2020/5/15
3006,晶豪科,晶豪科 首季獲利創近十年新高,2020/5/15
3062,建漢,思科財報優於預期 財測保守,2020/5/15
3178,公準,公準出貨美商 Q2營運樂觀,2020/5/15
3213,茂訊,受惠遞延效益 神基、茂訊有望先蹲後跳,2020/5/15
3443,創意,創意配息5元 今年營運可期,2020/5/15
5306,桂盟,自行車三雄 Q1營運逆風前行,2020/5/15
5880,合庫金,合庫金Q1獲利增幅 冠公股,2020/5/15
6184,大豐電,大豐電配息3元 二路轉型,2020/5/15
6285,啟碁,啟碁董座：最壞情況已過,2020/5/15
8210,勤誠,勤誠訂單熱 能見度提升,2020/5/15
9914,美利達,自行車三雄 Q1營運逆風前行,2020/5/15
9921,巨大,自行車三雄 Q1營運逆風前行,2020/5/15
1540,喬福,工具機業慘 喬福、直得逆勢賺,2020/5/14
1586,和勤,訂單持穩 和勤首季營運亮眼,2020/5/14
1597,直得,工具機業慘 喬福、直得逆勢賺,2020/5/14
2207,和泰車,和泰車大驚奇 Q1獲利創高,2020/5/14
2345,智邦,智邦上季EPS 1.86元 稱冠網通,2020/5/14
2348,海悅,海悅首季EPS 2.03元 創次高,2020/5/14
2478,大毅,大毅Q1每股賺1.67元 Q2營收看增五成,2020/5/14
2609,陽明,縮艙救價 陽明/萬海營運趨穩,2020/5/14
2615,萬海,縮艙救價 陽明/萬海營運趨穩,2020/5/14
2908,特力,「疫」外驚喜 特力首季EPS 0.25元,2020/5/14
3036,文曄,台系IC通路 上半年有把握,2020/5/14
3227,原相,CIS供應鏈、通路急單 聲聲催,2020/5/14
3231,緯創,緯創加碼30億 擴中、印產能,2020/5/14
3317,尼克森,迎急單 MOSFET供應鏈高歌,2020/5/14
3406,玉晶光,玉晶光 本季會更好,2020/5/14
3529,力旺,力旺營運動能 熱到明年,2020/5/14
3530,晶相光,CIS供應鏈、通路急單 聲聲催,2020/5/14
3702,大聯大,台系IC通路 上半年有把握,2020/5/14
4743,合一,合一 納MSCI全球小型指數成分股,2020/5/14
5269,祥碩,祥碩 下半年出貨旺,2020/5/14
5299,杰力,迎急單 MOSFET供應鏈高歌,2020/5/14
6271,同欣電,CIS供應鏈、通路急單 聲聲催,2020/5/14
6426,統新,被動濾光片出貨旺 統新首季獲利靚,2020/5/14
6435,大中,迎急單 MOSFET供應鏈高歌,2020/5/14
6505,台塑化,台塑化美國新廠 準備動工,2020/5/14
1341,富林-KY,富林-KY、材料-KY 首季獲利暴衝,2020/5/13
1476,儒鴻,儒鴻法說保守 四外資雪中送炭,2020/5/13
1582,信錦,信錦 Q2營收估增五成,2020/5/13
2313,華通,PCB三雄夯 內外資齊升目標價,2020/5/13
2337,旺宏,旺宏：Q3景氣不會太差,2020/5/13
2347,聯強,聯強Q1三率三升 攀九年新高,2020/5/13
2357,華碩,華碩強攻印度 新品將連發,2020/5/13
3005,神基,NB需求爆量 塑膠機殼營運大翻身,2020/5/13
3037,欣興,PCB三雄夯 內外資齊升目標價,2020/5/13
3545,敦泰,神盾躍敦泰最大單一股東 持股比逾19%,2020/5/13
4763,材料-KY,富林-KY、材料-KY 首季獲利暴衝,2020/5/13
5903,全家,全家首季獲利 逆勢大增24%,2020/5/13
5904,寶雅,外資 升評寶雅,2020/5/13
6138,茂達,光感測晶片設計複雜商機大 昇佳電子、茂達積極搶攻,2020/5/13
8046,南電,PCB三雄夯 內外資齊升目標價,2020/5/13
8924,大田,大田 客戶追單,2020/5/13
9136,巨騰-DR,NB需求爆量 塑膠機殼營運大翻身,2020/5/13
6732,昇佳電子,光感測晶片設計複雜商機大 昇佳電子、茂達積極搶攻,2020/5/13
1303,南亞,南亞加碼擴廠 攻高值化產品,2020/5/12
2327,國巨,國巨看5G 被動元件需求前所未見,2020/5/12
3231,緯創,蘋果20%產能 擬由陸轉印度,2020/5/12
3289,宜特,Wi-Fi6、HPC晶片 Burn-in測試暴增,2020/5/12
6141,柏承,Wi-Fi6、HPC晶片 Burn-in測試暴增,2020/5/12
6223,旺矽,Wi-Fi6、HPC晶片 Burn-in測試暴增,2020/5/12
6683,雍智科技,Wi-Fi6、HPC晶片 Burn-in測試暴增,2020/5/12
6515,穎崴,Wi-Fi6、HPC晶片 Burn-in測試暴增,2020/5/12
1301,台塑,解封腳步近 四大概念股奔放,2020/5/11
1303,南亞,解封腳步近 四大概念股奔放,2020/5/11
1515,力山,宅經濟夯 健身器材受惠,2020/5/11
1515,力山,解封腳步近 四大概念股奔放,2020/5/11
1590,亞德客-KY,解封腳步近 四大概念股奔放,2020/5/11
1598,岱宇,宅經濟夯 健身器材受惠,2020/5/11
1598,岱宇,解封腳步近 四大概念股奔放,2020/5/11
1736,喬山,宅經濟夯 健身器材受惠,2020/5/11
1736,喬山,解封腳步近 四大概念股奔放,2020/5/11
1786,科妍,科妍 Q1淨利年增兩成,2020/5/11
2002,中鋼,中鋼看Q3 審慎樂觀,2020/5/11
2002,中鋼,解封腳步近 四大概念股奔放,2020/5/11
2049,上銀,解封腳步近 四大概念股奔放,2020/5/11
2301,光寶科,光寶科LED打入5G基地台 力拚3率3升,2020/5/11
2303,聯電,聯電好威 4月營收創新高,2020/5/11
2313,華通,華通 首季獲利爆發,2020/5/11
2317,鴻海,鴻海Q2奮起 最壞情況已過,2020/5/11
2345,智邦,美推寬頻建設 改善數位鴻溝,2020/5/11
2383,台光電,PCB載板、5G銅箔基板 抗體佳,2020/5/11
2395,研華,解封腳步近 四大概念股奔放,2020/5/11
2409,友達,蘋果揪團 晶電/友達準備好了,2020/5/11
2448,晶電,蘋果揪團 晶電/友達準備好了,2020/5/11
2474,可成,解封腳步近 四大概念股奔放,2020/5/11
2610,華航,華航/長榮航飛美貨運 急漲五成,2020/5/11
2618,長榮航,華航/長榮航飛美貨運 急漲五成,2020/5/11
3008,大立光,解封腳步近 四大概念股奔放,2020/5/11
3017,奇鋐,散熱廠超旺 訂單看到季底,2020/5/11
3037,欣興,PCB載板、5G銅箔基板 抗體佳,2020/5/11
3105,穩懋,解封腳步近 四大概念股奔放,2020/5/11
3227,原相,原相Q2靚 業績看增5%,2020/5/11
3289,宜特,訂單到季底 宜特先蹲後跳,2020/5/11
3324,雙鴻,散熱廠超旺 訂單看到季底,2020/5/11
3338,泰碩,散熱廠超旺 訂單看到季底,2020/5/11
3545,敦泰,神盾攜敦泰對決聯家軍 COF封測商機現,2020/5/11
3680,家登,家登接單旺 樂看Q2營收新高,2020/5/11
4556,旭然,旭然滿手單 擴產拚業績,2020/5/11
4977,眾達-KY,眾達-KY 4月營收創新高,2020/5/11
5388,中磊,美推寬頻建設 改善數位鴻溝,2020/5/11
5536,聖暉,聖暉4月營收 創今年單月新高,2020/5/11
6147,頎邦,神盾攜敦泰對決聯家軍 COF封測商機現,2020/5/11
6213,聯茂,PCB載板、5G銅箔基板 抗體佳,2020/5/11
6230,超眾,散熱廠超旺 訂單看到季底,2020/5/11
6462,神盾,神盾攜敦泰對決聯家軍 COF封測商機現,2020/5/11
8021,尖點,尖點Q2平穩 5G需求強勁,2020/5/11
8044,網家,網家最旺4月 本月動能強,2020/5/11
8046,南電,PCB載板、5G銅箔基板 抗體佳,2020/5/11
1515,力山,美健身業者財報靚 帶旺力山,2020/5/8
1530,亞崴,紓困再放寬 工具機全受惠,2020/5/8
1586,和勤,和勤 兩大業務亮眼,2020/5/8
1590,亞德客-KY,亞德客-KY營收 連二月登頂,2020/5/8
1714,和桐,富邦人壽282.87億標下大南港 溢價近一成,2020/5/8
2002,中鋼,鋼鐵一哥：下半年景氣回神,2020/5/8
2023,燁輝,燁輝揪恒耀 搶太陽能商機,2020/5/8
2049,上銀,紓困再放寬 工具機全受惠,2020/5/8
2356,英業達,出貨暢旺 英業達Q2營運彈升,2020/5/8
2382,廣達,微軟新品連發 供應鏈樂透,2020/5/8
2409,友達,中、韓夾殺 台面板廠另闢蹊徑,2020/5/8
2439,美律,微軟新品連發 供應鏈樂透,2020/5/8
2458,義隆,義隆吃大單 業績拚季季紅,2020/5/8
2505,國揚,大南港案 國揚獲利55億,2020/5/8
3044,健鼎,健鼎配息7.25元 新高,2020/5/8
3324,雙鴻,雙鴻4月營收攀峰 本季動能強勁,2020/5/8
3481,群創,中、韓夾殺 台面板廠另闢蹊徑,2020/5/8
4938,和碩,微軟新品連發 供應鏈樂透,2020/5/8
4971,IET-KY,IET-KY 下半年審慎樂觀,2020/5/8
5274,信驊,信驊攜系微 攻英特爾伺服器,2020/5/8
5521,工信,富邦人壽282.87億標下大南港 溢價近一成,2020/5/8
5609,中菲行,中菲行急單湧現 營運成長添動能,2020/5/8
6231,系微,信驊攜系微 攻英特爾伺服器,2020/5/8
6277,宏正,宏正上季EPS 2.53元,2020/5/8
6462,神盾,神盾上季EPS 3.39元 歷年同期最佳,2020/5/8
6672,騰輝電子-KY,散熱鋁基板需求強勁 帶動騰輝電子-KY Q1獲利,2020/5/8
8349,恒耀,燁輝揪恒耀 搶太陽能商機,2020/5/8
1301,台塑,台塑四寶回神 上修Q2展望,2020/5/7
1303,南亞,台塑四寶回神 上修Q2展望,2020/5/7
1326,台化,台塑四寶回神 上修Q2展望,2020/5/7
1558,伸興,自製口罩加持 伸興首季EPS 1.95元,2020/5/7
2049,上銀,上銀Q2迎復甦 外資接力升評,2020/5/7
2059,川湖,川湖 布建智能產線,2020/5/7
2324,仁寶,Chromebook夯 帶旺台鏈,2020/5/7
2330,台積電,美商華為 有望合訂5G標準,2020/5/7
2353,宏碁,Chromebook夯 帶旺台鏈,2020/5/7
2356,英業達,Chromebook夯 帶旺台鏈,2020/5/7
2357,華碩,Chromebook夯 帶旺台鏈,2020/5/7
2382,廣達,Chromebook夯 帶旺台鏈,2020/5/7
2383,台光電,野村 全面喊進大中華PCB七小福,2020/5/7
2395,研華,研華Q2營收向上 看增25%,2020/5/7
2408,南亞科,衝10奈米 南亞科資本支出大增,2020/5/7
2454,聯發科,美商華為 有望合訂5G標準,2020/5/7
2454,聯發科,陸新規6/1上路 衝擊蘋果、高通,2020/5/7
2454,聯發科,華為新機搶市 聯發科獲大單,2020/5/7
2504,國產,國產 每股發1.74189元,2020/5/7
2548,華固,華固大案入帳 4月營收暴衝,2020/5/7
2610,華航,貨攬空運塞單 看旺到下季,2020/5/7
